reviewtext,rating
"['buy', 'paintball', 'online', 'pop', 'paint', 'useless', 'buy', 'paintball', 'online', 'wallmart', 'dick', 'paintball', 'store', 'buy', 'paintball']",1.0
"['buy', 'april', 'august', 'fire', 'laser', 'weapon', 'daily', 'carry', 'sidearm', 'positiveslooks', 'idea', 'adnegativesa', 'total', 'pain', 'install', 'flimsy', 'onoff', 'switch', 'easy', 'knock', 'wrong', 'waybroke', 'month', 'roundswhen', 'company', 'rout', 'customer', 'service', 'eternally', 'total', 'scam', 'bad', 'product', 'bad', 'company', 'save', 'money', 'btw', 'multiple', 'firearm', 'multiple', 'laser', 'sight', 'company', 'instruction', 'battery', 'laser', 'sight', 'difference', 'life', 'death', 'firefight', 'company', 'criminal']",1.0
"['owner', 'gun', 'laser', 'waste', 'lot', 'range', 'sight', 'exceeded', 'expectation', 'laser', 'target', 'yard', 'yard', 'spot', 'lasermaxupdateafter', 'laser', 'front', 'cup', 'hold', 'spring', 'destroy', 'recoil']",1.0
"['laser', 'target', 'left', 'foot', 'center', 'foot', 'yard', 'disgusted', 'touch', 'adjacent', 'shooter', 'target', 'swap', 'stock', 'recoil', 'assembly', 'foot', 'left', 'whah', 'factory', 'alignment', 'butt', 'wont', 'crappy', 'stock', 'cap', 'switch', 'recoil', 'spring', 'frame', 'spring', 'issue', 'difference', 'rail', 'glock', '2nd', 'railless', 'cheap', 'solution', 'extra', 'spend', 'brand', 'expensive', 'failure', 'waste', 'avoid', 'avoid', 'avoid', 'wouldnt', 'save', 'life', 'invest', 'night', 'sight', 'wow', 'junk', 'unreal']",1.0
"['sadly', 'send', 'amazon', 'laser', 'useless', 'range', 'pulsing', 'size', 'beam', 'benefit', 'compare', 'viridian', 'crazy', 'bright', 'dont', 'not_sauer', 'not_cplrm', 'not_bargain', 'not_laser', 'not_amazon', 'not_pathetic', 'slide', 'lock', 'replace', 'original', 'sharp', 'edge', 'painful', 'break', 'gun', 'edge', 'sharp', 'original', 'glock', 'nice', 'gun', 'favorite', 'holster']",1.0
"['item', 'fast', 'highly', 'impress', 'easy', 'install', 'laser', 'accurate', 'shoot', 'month', 'shoot', 'start', 'issue', 'laser', 'switch', 'slide', 'proper', 'position', 'attempt', 'contact', 'lasermax', 'mark', 'email', 'attempt', 'live', 'person', 'phone', 'finally', 'contact', 'amazon', 'send', 'replacement', 'item', 'failure', 'rate', 'fail', 'cheap', 'plastic', 'housing', 'battery', 'shoot', 'plastic', 'start', 'heat', 'damage', 'ultimately', 'lead', 'failure', 'spring', 'lot', 'jam', 'glocks', 'jam', 'type', 'ammo', 'instal', 'jam', 'jam', 'upsideamazon', 'amaze', 'mark', 'send', 'brand', 'lasermax', 'laser', 'glock', 'send', 'damage', 'arrive', 'picture', 'compare', 'compare', 'type', 'person', 'shoot', 'stay', 'product', 'pricetag', 'cheaply', 'update', '772013so', 'lasermax', 'battery', 'arrive', 'dead', 'completely', 'option', 'return', 'partial', 'refund', 'product', 'quality', 'control', 'front', 'laser', 'guide', 'rail', 'front', 'slide', 'metal', 'wear', 'fast', 'highly', 'stay', 'product', 'die', 'month', 'build', 'crap', 'amazon', 'price', 'refund', 'product', 'issue', 'product', 'base', 'review', 'product', 'failure', 'rate', 'amazon', 'save']",1.0
"['buy', 'glock', 'review', 'decide', 'chance', 'install', 'minute', 'laser', 'chance', 'movement', 'money', 'cost', 'expect', 'lot', 'quality', 'recommend', 'item']",1.0
"['purchase', 'laser', 'december', 'instal', 'laser', 'gun', 'jam', 'remove', 'laser', 'gun', 'fire', 'jam', 'return', 'product', 'amazon', 'defective', 'prior', 'review', 'lasermax', 'solve', 'jam', 'love', 'integrate', 'solution', 'spending', 'addon', 'accessory', 'gun', 'jam', 'lasermax', 'people', 'review', 'address', 'item', 'physically', 'spring', 'lasermax', 'wire', 'spring', 'glock', 'oem', 'flat', 'wire', 'spring', 'logical', 'construction', 'spring', 'performance', 'bad', 'cool', 'integrated', 'solution']",1.0
"['easy', 'install', 'straight', 'forward', 'concealed', 'carry', 'lasermax', 'replacement', 'slide', 'lock', 'pull', 'slide', 'fall', 'bad', 'launch', 'laser', 'sight', 'match', 'installed', 'adjust', 'sight', 'expensive', 'nonadjustable', 'sight', 'movement', 'guide', 'rod', 'thankfully', 'amazon', 'return']",1.0
"['bullet', 'lesson', 'learn', 'buy', 'black', 'paper', 'flap', 'blank', 'white', 'target', 'sticker']",1.0
"['wife', 'accidentally', 'dry', 'fire', 'bow', 'destroy', 'dollar', 'bow', 'worth', 'cheap', 'price', 'release', 'sensitive', 'pressure', 'trigger', 'doesnt', 'fire', 'move', 'finger']",1.0
"['couple', 'week', 'ignite', 'amazon', 'ship', 'manufacturing', 'facility', 'heck', 'happy', 'buck', 'cheap', 'lighter', 'bit']",1.0
"['fall', 'repair', 'lighter', 'proof', 'manufacturer', 'defect', 'proof', 'purchase', 'send', 'check', 'repair', 'bummer']",1.0
"['box', 'configuration', 'adjustment', 'puff', 'candle', 'birthday', 'cake', 'poof', 'paper', 'weight']",1.0
"['regular', 'lighter', 'simply', 'blow', 'slightest', 'breeze', 'lighter', 'flame', 'resemble', 'jet', 'burner', 'watch', 'unit', 'hot', 'handle', 'burn', 'addition', 'fuel', 'fuel', 'evaporate', 'unit', 'leave', 'couple', 'week', 'empty', 'disposable', 'lighter', 'dont', 'not_evaporate', 'buy', 'warranty', 'product', 'suppose', 'bombproof', 'buy', 'lighter', 'limited', 'abuse', 'misuse', 'lighter', 'complete', 'troubleshooting', 'algorithm', 'doesnt', 'customer', 'service', 'essential', 'gear', 'informs', 'product', 'warranty', 'receipt', 'purchase', 'cost', 'repair', 'quality', 'outdoor', 'product', 'carry', 'lifetime', 'warrantee', 'dont', 'not_require', 'not_purchase', 'not_receipt', 'return', 'item', 'company', 'petzl', 'victorinox', 'spyderco', 'sog', 'hasslefree', 'repair', 'replacement', 'purchase', 'completely', 'gratis', 'lesson', 'learn', 'avoid', 'expensive', 'product', 'windmill', 'delta', 'stormproof', 'carry', 'lifetime', 'warrantee', 'forget', 'lighter', 'altogether', 'match', 'fire', 'steel', 'start', 'fire', 'lot', 'cheap', 'reliable', 'paperweight']",1.0
"['hesitant', 'lighter', 'refillable', 'style', 'buy', 'leak', 'crazy', 'bring', 'river', 'stay', 'dry', 'didnt', 'not_leak', 'price', 'deal', 'update', 'week', 'havent', 'weekend', 'wont', 'hold', 'click', 'butane', 'piece', 'crap', 'nice', 'couple', 'price', 'worth']",1.0
"['lighter', 'fuel', 'buy', 'separately', 'fuel', 'amazon', 'prime', 'pretty']",1.0
"['measure', 'correctly', 'set', 'instruction', 'directedeven', 'twicejust', 'crash', 'head', 'pullups', 'assistancebut', 'rid', 'alreadyi', 'tower', 'gym', 'product']",1.0
"['mess', 'buying', 'device', 'pad', 'door', 'frame', 'dent', 'scratch', 'door', 'frame', 'pullup', 'buy', 'overseas', 'return', 'tie', 'thick', 'wool', 'sock', 'damage', 'bedroom', 'door', 'brand', 'device', 'tj', 'max', 'design', 'protect', 'door', 'frame', 'avoid', 'brand']",1.0
"['ship', 'dollar', 'piece', 'fraction', 'amount', 'bag', 'cotton', 'ball', 'jar', 'vaseline', 'coat', 'cotton', 'ball', 'dab', 'vaseline', 'empty', 'pill', 'bottle', 'sans', 'label', 'backpack', 'fire', 'kindle', 'kit', 'cotton', 'plug', 'igniter', 'beeswax', 'cotton', 'ball', 'dont', 'not_rip', 'not_premade', 'not_gimmick']",1.0
"['34instant', 'fire34', 'starter', 'popular', 'buy', 'perfect', 'micro', 'size', 'fire', 'starter', 'kit', 'pack', 'cotton', 'ball', 'aspirin', 'bottle', 'field', 'kit', 'tube', 'squeeze', 'type', 'lip', 'balm', 'cotton', 'ball', 'seal', 'apply', 'lip', 'balm', 'piece', 'eliminate', 'mess', 'store', 'presoaked', 'cotton', 'ball', 'tube', 'lip', 'balm', 'start', 'worth', 'fire', 'dont', 'not_lot', 'spot', 'size', 'thumb', 'tack', 'head', 'survival', 'system', 'start', 'fire', 'carry', 'start', 'fire', 'final', 'matter', 'pinch', 'cheap', 'plastic', 'lighter', 'smash', 'apply', 'fluid', 'tender', 'choice', 'habit', 'collect', 'toss', 'ground', 'people', 'throw', 'flint', 'deplete', 'throw', 'containerized', 'emergency', 'fuel', 'flint', 'toss', 'lighter', 'fuel', 'discarded', 'lighter', 'ahead', 'harvest', 'flint', 'tuck', 'field', 'pack', 'daily', 'carry', 'bag', 'burn', 'cotton', 'ball', 'start', 'fire', 'tear', 'half']",1.0
"['save', 'money', 'buy', 'bag', 'cotton', 'ball', 'cheap', 'easily', 'argumentatively', 'flint', 'strike', 'cotton', 'ball']",1.0
"['stitching', 'shoulder', 'strap', 'supossingly', 'rugged', 'pack', 'dont', 'not_recommend', 'not_book', 'not_bag', 'dollar', 'lousy', 'workmanship', 'advise']",1.0
"['strap', 'hold', 'logical', 'hold', 'clothes']",1.0
"['arrow', 'shot', 'nice', 'steel', 'feather', 'arrow', 'plastic', 'scrape', 'mess', 'flight', 'path', 'nice', 'steel', 'feather', 'arrow', 'local', 'archery', 'btw', 'arrow', 'target', 'archery', 'aroows', 'useless', 'dent', 'broke', 'shoot', 'cardboard', 'bow', 'styrofoam', 'break', 'width', 'shaft', 'stuck']",1.0
"['understand', 'archery', 'arrow', 'flex', 'bow', 'riser', 'shoot', 'straight', 'arrow', 'stiff', 'amount', 'energy', 'string', 'nockend', 'arrow', 'yaw', 'angle', 'bow', 'shoot', 'flexible', 'bow', 'string', 'force', 'warp', 'arrow', 'riser', 'arrow', 'yaw', 'bow', 'shoot', 'arrows', 'stiffness', 'match', 'bow', 'force', 'bow', 'force', 'determine', 'limb', 'string', 'draw', 'youth', 'bow', 'force', 'limb', 'draw', 'length', 'youth', 'archer', 'short', 'force', 'nock', 'arrow', 'arrow', 'flexible', 'shoot', 'arrows', 'stiffness', 'determine', '34spine34', 'characteristic', 'length', 'weight', 'inertia', 'flex', 'arrow', 'shaft', 'release', 'arrow', 'short', 'short', 'stiffer', 'shoot', 'powerful', 'bow', 'flex', 'short', 'shaft', 'lot', 'buyer', 'short', 'arrow', 'archer', 'bow', 'arrow', 'weight', 'sheet', 'metal', 'heavy', 'metal', 'flex', 'shaft', 'bow', 'draw', 'weight', 'archer', 'short', 'draw', 'length', 'fiberglass', 'arrow', 'flexible', 'cedar', 'arrow', 'length', 'fiberglass', 'flexible', 'version', 'bareshaft', 'cut', 'base', 'heavy']",1.0
"['shirt', 'breathe', 'arm', 'length', 'shirt', 'feel', 'cotton', 'tag', 'cotton', 'buy', 'shirt', 'company', 'buy', 'baseball', 'shirt', 'dont', 'not_buy', 'not_company', 'not_shirt']",1.0
"['aware', 'beware', 'shirt', 'tagless', 'advertised', 'flimsy', 'cheap', 'hanes', 'fruit', 'loom', 'chinese', 'knockoff', 'avoid', 'seller', 'cost']",1.0
"['shirt', 'advertise', 'preshrunk', 'shirt', 'shrink', 'buy', 'shirt', 'wash', 'shrank', 'false', 'misleading', 'advertising', 'wont', 'buy', 'shirt', 'shouldnt', 'buy']",1.0
"['buy', 'rope', 'friend', 'week', 'literally', 'break', 'outrageous', 'expect', 'everlast', 'product', 'purchase', 'everlast', 'handwraps', 'thumb', 'strap', 'hook', 'loop', 'closure', 'easily', 'useless', 'brand', 'specialize', 'box', 'gear', 'express', 'frustration', 'totally', 'understand', 'week', 'rip', 'return', 'south', 'america', 'base', 'experience', 'figure', 'company', 'simple', 'jump', 'rope', 'properly', 'gonna', 'glove', 'shoe', 'everlast']",1.0
"['rope', 'attach', 'handle', 'continuous', 'spin', 'wear', 'jump', 'snap', 'gym', 'buy', 'jump', 'rope', 'invest', 'future', 'buddy', 'lee']",1.0
"['buy', 'bestmost', 'review', 'aluminum', 'chunk', 'anodizing', 'sheer', 'extractor', 'groove', 'lip', 'bullet', 'contour', 'bit', 'cheap', 'anodizing', 'equally', 'aluminum', 'redorange', 'tipton', 'snap', 'cap', 'visible', 'spring', 'loading', 'brass', 'extractor', 'groove']",1.0
"['carp', 'anodizing', 'joke', 'dont', 'not_buy', 'plastic', 'casing', 'color', 'flake', 'gun', 'stay', 'buy']",1.0
"['aluminum', 'break', 'cycling', 'gun', 'soft', 'plastic', 'primer', 'worthless', 'dry', 'fire', 'teach', 'people', 'load', 'magazine', 'recommend', 'cycle', 'dry', 'fire', 'google', 'snap', 'cap', 'bad', 'youtube', 'video', 'accurately', 'review']",1.0
"['feel', 'cheat', 'purchase', 'product', 'silicone', 'dry', 'suppose', 'wet', 'silicone', 'applicator', 'buy', 'product', 'buy', 'hoppe', 'money', 'true', 'product']",1.0
"['buy', 'cloth', 'completely', 'dry', 'silicone', 'absolutely', 'bad', 'silicone', 'cloth', 'purchase', 'dont', 'not_waste', 'not_earn', 'not_money', 'not_brand']",1.0
"['purchase', 'model', 'box', 'factory', 'seal', 'fine', 'front', 'sight', 'straight', 'fire', 'accuracy', 'amount', 'sight', 'adjustment', 'correct', 'send', 'mfr', 'replace', 'gun', 'finish', 'mess', 'serial', 'illegible', 'front', 'sight', 'bent', 'factory', 'bend', 'straight', 'shape', 'rear', 'sight', 'bent', 'attempt', 'sight', 'totally', 'unacceptable', 'mfr', 'correct', 'loyal', 'customer', 'crosman', 'downhill', 'sad', 'company', 'tube', 'simple', 'quality', 'control', 'pistol', 'worth', 'onefourth', 'price', 'list', 'update', 'relief', 'beware', 'mistake', 'amazon', 'easily', 'replacement', 'refund', 'update', 'dec', 'mfr', 'cavalier', 'matter', 'cost', 'timepostage', 'return', 'bad', 'sample', 'crosman']",1.0
"['purchase', 'scope', 'theaim', 'sport', 'm44mosin', 'nagant', 'scope', 'mount', 'shortand', 'aaccushot', 'premium', '1inch', 'weaver', 'style', 'seethru', 'medium', 'profile', 'scope', 'length', 'rifle', 'stick', 'sight', 'trouble', 'cycle', 'bolt', 'sw', 'updated', '162014after', 'trip', 'range', 'scope', 'hold', 'center', 'shoot', 'target', 'foot', 'appart', 'scope', 'recoil', 'scope', 'drop', 'abuse', 'dont', 'not_damage', 'not_shipping', 'return', 'scope', 'lemon', 'update', 'replacement']",1.0
"['oil', 'buy', 'pellet', 'gun', 'receive', 'break', 'barrell', 'pump', 'rifle']",1.0
"['product', 'complaint', 'send', 'reply', 'listen']",1.0
"['original', 'gamo', 'magnum', 'pellet', 'local', 'buy', 'simply', 'dont', 'not_perform', 'not_gamo', 'not_pellet', 'gamo', 'shot', 'kill', 'crosman', 'shot', 'job', 'wasteful', 'inhumane', 'brand', 'woodchuck', 'rabbit', 'squirrel', 'gamo', 'shadow', 'difference', 'recommendation', 'crosman', 'gamo']",1.0
"['deal', 'price', 'brand', 'reputation', 'christmas', 'gun', 'assemble', 'minus', 'critical', 'pump', 'tube', 'visibly', 'emptyjust', 'rod', 'ship', 'nonfunctional', 'display', 'model', 'remingtoncrosman', 'qa', 'send', 'refund', 'kill', 'mood', 'amazon', 'return', 'customer', 'service']",1.0
"['air', 'soft', 'pellet', 'gun', 'airsoft', 'break', 'plastic', 'holder', 'impact', 'dead', 'center']",1.0
"['item', 'expect']",1.0
"['disappoint', 'product', 'matching', 'ankle', 'holster', 'pad', 'calf', 'strap', 'padding', 'edge', 'velcro', 'sharp', 'crouch', 'sharp', 'edge', 'dig', 'calf', 'product', 'pad', 'cut', 'tube', 'sock', 'position', 'strap', 'recommend', 'product']",1.0
"['buy', 'cancel', 'night', 'shot', 'sp101', 'shot', 'speedloader', 'model', 'ruger', 'sp101', '5shot', 'star', 'presentation', 'messy', 'btw', 'hks', 'web', 'excuse', 'web', 'pagethe', 'list', 'hks', 'revolver', 'speedloader', 'ruger', 'sp101taurus', '741sw', 'jframe', 'size', 'shot6', 'shot', 'people', 'sell', 'product', 'web', 'comment', 'question', 'product', 'excuse', 'web']",1.0
"['mistake', 'government', 'model', 'grip', 'return']",1.0
"['receive', 'picture', 'picture', 'butt', 'square', 'lot', 'difficulty', 'fit', 'easy']",1.0
"['havent', 'grip', 'absorb', 'shock', 'wood', 'grip', 'replace', 'expect', 'thicker', 'material', 'wraparound', 'type', 'fit', 'grip', 'material', 'leave', 'frame', 'expose', 'thatto', 'meshouts', 'ouch', 'havent', 'observation', 'meritbut', 'submit', 'findingsif', 'type', 'range', 'view', 'hasnt', 'monogrip', 'shock', 'absorb', 'ability', 'discernin', 'hurt', 'hogue', 'claim', 'pistol', 'grip', 'true', 'replace', 'pachmayer', 'presentation', 'grip', 'comfortable', 'opinion', 'grip', 'mag', 'remove', 'star', 'rating', 'replace', 'star', 'reflection', 'amazon', 'product', 'arrive']",1.0
"['nice', 'size', 'rod', 'rod', 'patch', 'holder', 'coat', 'bore', 'receiver', 'stay', 'rod', 'return', 'shot', 'stainless', 'rod', 'quality']",1.0
"['fit', 'tec', 'pf9', 'advertised', 'short', 'mag', 'seller', 'advertise', 'properly']",1.0
"['sight', 'dot', 'glass', 'mount', 'sight', 'receiver', 'tool', 'mount']",1.0
"['people', 'item', 'purchase', 'guess', 'people', 'havent', 'pair', 'hear', 'protector', 'pair', 'protector', 'bad', 'pair', 'locate', 'pair', 'garage', 'woodworking', 'machine', 'cut', 'grass', 'cushion', 'doesnt', 'not_cut', 'not_noise', 'wear', 'eye', 'protector', 'bad', 'useless', 'throw']",1.0
"['grip', 'cut', 'properly', 'fit', 'pistol', 'greatly', 'interfere', 'reliability', 'pistol', 'safety', 'extremely', 'engage', 'magazine', 'release', 'fit', 'compare', 'cut', 'wood', 'grip', 'noticeable', 'difference', 'grip', 'disappointment', 'price', 'loss', 'send', 'purchase', 'grip']",1.0
"['kit', 'damage', 'render', 'unusable', 'type', 'airgun', 'shouldnt', 'warning', 'description']",1.0
"['package', '8220looks', 'deceiving34', 'total', 'junk', 'waste', 'money', 'product', 'plastic', 'interior', 'battery', 'tube', 'cardboard', 'insert', 'battery', 'fit', 'contact', 'spring', 'locate', 'energizer', 'aaa', 'battery', 'fit', 'useless', 'hoppes', 'stick', 'cleaning', 'productswhich', 'excellent', 'cheap', 'junk']",1.0
"['hoppes', 'kit', 'prefer', 'cheap', 'redeeming', 'feature', 'shape', 'reflector', 'imagine', 'rip', 'tube', 'thick', 'retractable', 'ballpoint', 'tampon', 'cardboard', 'tube', 'wrap', 'aluminum', 'foil', 'shove', 'battery', 'inside', 'cram', 'tube', 'basically']",1.0
"['indication', 'hoppes', 'brand', 'gun', 'care', 'cleaning', 'absolute', 'piece', 'junk', 'pick', 'gun', 'inspect', 'rifle', 'bore', 'barely', 'completely', 'nonrepairable', 'ghost', 'star', 'reviewer', 'correct', 'accurate']",1.0
"['hoppes', 'ashamed', 'garbage', 'foil', 'contact', 'piece', 'junk', 'mine', 'didnt', 'not_box', 'not_break', 'rarely', 'product', 'build', 'unbelievable']",1.0
"['fit', 'sw', 'model', 'tight', 'tear', 'grip', 'harder', 'grip', 'gun', 'return', 'buy', 'hogue', 'monogrip', 'fit', 'perfectly']",1.0
"['gun', 'question', '70', 'dont', 'pachmayr', 'grip', 'model', '70', '80', 'love', 'model']",1.0
"['total', 'rewrite', '10292011before', 'complain', 'marketplace', 'seller', 'sell', 'counterfeit', 'version', 'shooter', 'ridge', 'bipod', 'news', 'focus', 'irritation', 'venom', 'shooter', 'ridge', 'bipod', 'purchase', 'locally', 'lgs', 'originally', 'decide', 'mount', 'plinker', 'boltaction', 'initially', 'admit', 'noticed', 'rarely', 'shot', '22lr', 'buy', 'deal', 'sr', 'bipod', 'couple', 'smith', 'wesson', 'plinker', 'didnt', 'not_notice', 'not_bizarre', 'not_sr', 'not_bipod', 'not_conjunction', 'not_shooter', 'not_ridge', 'not_harris', 'not_rail', 'not_mount', 'not_nephews', 'not_shoot', 'not_gun', 'fast', 'forward', 'msar', 'stg556', 'rebuild', 'bullpup', 'precision', 'forward', 'picatinny', 'rail', 'system', 'easily', 'bipod', 'preferred', 'vertical', 'grip', 'rifle', 'wait', 'atlas', 'bipod', 'arrive', 'chit', 'giggle', 'decide', 'sr', 'bipod', 'gun', 'discover', 'flaw', 'bipod', 'leg', 'manufacture', 'angle', 'vertical', 'rifle', 'lean', 'noticeably', 'forward', 'muzzle', 'pivot', 'unit', 'correct', 'attempt', 'level', 'rifle', 'fixed', 'unit', 'extend', 'leg', 'left', 'compensate', 'qd', 'mount', 'attachment', 'rail', 'swipe', 'harris', 'stg556', 'bipod', 'mount', 'straight', 'plumb', 'msar', 'leave', 'sr', 'bipod', 'guilty', 'culprit', 'lean', 'tower', 'pisa', 'sr', 'bipod', 'pay', 'harris', 'manufacture', 'accuracy', 'exacting', 'tolerance', 'price', 'pay', 'desire', 'defective', 'sr', 'bipod', 'rifle', 'fault', 'check', 'unit', 'closely', 'buy', 'intend', 'shoot', 'winter', 'thennew', 'bipod', 'bestlaid', 'plan', 'mechanism', 'bipod', 'correctly', 'mismatched', 'leg', 'angle', 'inexcusable', 'live', 'learn', 'guess', 'stick', 'quality', 'brand', 'harris', 'atlas', 'versapod', 'bloody', 'cheap', 'aint', 'worth', 'prove']",1.0
"['rear', 'sight', 'fit', 'desert', 'eagle', 'mark', 'xix', 'fine', 'front', 'sight', 'company', 'magnum', 'machine', 'shop', 'michigan', 'weld', 'front', 'sight', 'magnum', 'press', 'option', 'representative', 'disconnect', 'sight', 'prior', 'model', 'desert', 'eagle', 'mark', 'vii', 'model', 'mark', 'xix', 'waste', 'money', 'total', 'junk', 'design', 'desert', 'eagle', 'model', 'deliberately', 'vague', 'sale', 'lure', 'crap', 'amazon']",1.0
"['buy', 'kit', 'install', 'brand', 'box', 'mossberg', 'cruiser', 'barrel', 'remove', 'barrel', 'supplied', 'spanner', 'wrench', 'remove', 'threaded', 'cap', 'secure', 'barrel', 'replace', 'supply', 'kit', 'fight', 'barrel', 'minute', 'reseat', 'leave', 'blame', 'posterchild', 'murphy', 'law', 'notice', 'mossberg', 'factory', 'leave', 'spacer', 'heat', 'shield', 'barrel', 'untrimmed', 'remove', 'barrel', 'correct', 'issue', 'reattached', 'barrel', 'minute', 'fustration', 'reseat', 'lose', 'check', 'video', 'reassmbly', 'web', 'issue', 'reseat', 'barrel', 'finally', 'reseat', 'barrel', 'prior', 'instal', 'uncle', 'mike', 'magazine', 'cap', 'original', 'cap', 'barrel', 'reseat', 'butter', 'screw', 'uncle', 'mike', 'create', 'strap', 'connector', 'shotgun', 'stock', 'handful', 'scrap']",1.0
"['item', 'weigh', 'ship', 'envelope', 'lg', 'outdoors', 'charge', 'ship', 'cost', 'product', 'joke', 'honestly', 'didnt', 'not_notice', 'not_outrageous', 'not_shipping', 'not_charge', 'not_checkout', 'not_process', 'not_cart', 'not_item', 'not_assume', 'not_shipping', 'not_total', 'not_display', 'not_spread', 'product', 'heavy', 'ship', 'amount', 'shipping', 'cost', 'favor', 'stick', 'amazon', 'fulfil', 'item', 'prime', 'stay', 'lg', 'outdoors', 'customer', 'service', 'comical', 'shipping', 'charge', 'send', 'product', 'expense', 'charge', 'restock', 'fee', 'product', 'didnt', 'not_issue', 'portion', 'swivel', 'stud', 'decent', 'quality', 'sling', 'mossberg', 'dont', 'not_hesitate', 'not_purchase', 'not_item', 'purchase', 'item', 'lg', 'outdoors']",1.0
"['hear', 'uncle', 'mike', 'product', 'wear', 'holster', 'total', 'hour', 'cheap', 'plastic', 'belt', 'loop', 'break', 'holster', 'gun', 'fall', 'floor', 'holster', 'worthless', 'thankfully', 'public', 'expect', 'holster', 'followup', 'alternative', 'option', 'folk', 'replace', 'fobus', 'paddle', 'holster', 'wore', 'hour', 'yard', 'soft', 'slim', 'uncle', 'mike', 'stay', 'flop', 'ridge', 'paddle', 'grip', 'inside', 'waist', 'band', 'holster', 'importantly', 'gun', 'wind', 'ground', 'plastic', 'cheap', 'handle', 'wear', 'abuse', 'retain', 'strap', 'gun', 'click', 'require', 'firm', 'draw', 'universal', 'generic', 'holster', 'model', 'gun', 'avoid', 'junk', 'holster', 'fobus', 'israeli', 'company', 'base', 'experience', 'israel', 'quality', 'innovative', 'product', 'incredible', 'tiny', 'country', 'size', 'city', 'surround', 'enemy', 'guess', 'quality', 'product', 'dont']",1.0
"['buy', 'takedown', 'rifle', 'barely', 'leaf', 'sight', 'portion', 'eye', 'sight', 'steel', 'bottom', 'aluminum', 'bad', 'rifle', 'scope', 'fit', 'bag', 'purchase', 'fit', 'bag', 'buy', 'product', 'boy', 'wrong']",1.0
"['jug', 'exception', 'plug', 'plastic', 'tendency', 'snap', 'flush', 'push', 'dump', 'reliance', 'sell', 'plug', 'separately', 'buy', 'accessory', 'kit', 'spout', 'cap', 'gasket', 'plug', 'insane', 'item', 'fail', 'plug']",1.0
"['nice', 'nice', 'component', 'instruction', 'watch', 'youtube', 'video', 'sight', 'weapon', 'send', 'laserlyte', 'boresight', 'fantastic']",1.0
